iter	Passed	Remaining
852	3383	10499
853	3385	10490
854	3388	10481
855	3390	10471
856	3392	10461
857	3394	10452
858	3398	10448
859	3400	10439
860	3402	10430
861	3405	10420
862	3407	10411
863	3409	10402
864	3414	10399
865	3416	10390
866	3418	10381
867	3420	10372
868	3422	10362
869	3425	10354
870	3429	10351
871	3431	10342
872	3433	10332
873	3435	10323
874	3438	10314
875	3441	10307
876	3446	10307
877	3448	10299
878	3450	10290
879	3453	10281
880	3456	10275
881	3460	10272
882	3463	10263
883	3465	10254
884	3467	10245
885	3469	10236
886	3471	10227
887	3475	10223
888	3477	10214
889	3480	10205
890	3482	10196
891	3484	10188
892	3486	10179
893	3489	10170
894	3492	10166
895	3495	10157
896	3497	10148
897	3499	10139
898	3501	10131
899	3503	10122
900	3508	10119
901	3510	10111
902	3513	10103
903	3515	10094
904	3517	10086
905	3519	10077
906	3523	10074
907	3526	10065
908	3528	10057
909	3530	10048
910	3532	10040
911	3535	10031
912	3539	10028
913	3541	10020
914	3543	10011
915	3545	10002
916	3548	9994
917	3550	9985
918	3554	9981
919	3556	9974
920	3559	9966
921	3561	9957
922	3563	9949
923	3565	9940
924	3569	9935
925	3571	9928
926	3574	9920
927	3576	9911
928	3578	9903
929	3580	9894
930	3582	9886
931	3586	9882
932	3589	9874
933	3591	9866
934	3593	9858
935	3595	9849
936	3597	9841
937	3602	9840
938	3605	9834
939	3608	9828
940	3612	9823
941	3618	9825
942	3621	9820
943	3624	9814
944	3627	9808
945	3631	9802
946	3634	9797
947	3636	9789
948	3638	9781
949	3640	9772
950	3643	9764
951	3645	9757
952	3649	9753
953	3651	9745
954	3653	9737
955	3656	9728
956	3658	9720
957	3660	9713
958	3664	9710
959	3667	9702
960	3669	9694
961	3671	9686
962	3673	9678
963	3675	9670
964	3679	9666
965	3682	9659
966	3684	9651
967	3686	9643
968	3689	9636
969	3693	9632
970	3696	9627
971	3698	9619
972	3700	9611
973	3702	9603
974	3708	9602
975	3711	9599
976	3714	9591
977	3716	9583
978	3718	9576
979	3721	9568
980	3723	9560
981	3727	9557
982	3729	9549
983	3731	9542
984	3734	9535
985	3736	9527
986	3738	9519
987	3742	9516
988	3745	9508
989	3747	9500
990	3749	9493
991	3751	9485
992	3753	9477
993	3757	9473
994	3759	9465
995	3762	9458
996	3764	9450
997	3766	9443
998	3768	9435
999	3771	9427
1000	3774	9422
1001	3778	9420
1002	3781	9413
1003	3784	9407
1004	3788	9406
1005	3791	9399
1006	3794	9393
1007	3797	9387
1008	3855	9518
1009	3858	9513
1010	3861	9507
1011	3865	9502
1012	3871	9504
1013	3874	9498
1014	3877	9492
1015	3879	9484
1016	3881	9476
1017	3884	9471
1018	3887	9464
1019	3889	9456
1020	3891	9448
1021	3893	9440
1022	3895	9433
1023	3898	9425
1024	3902	9422
1025	3904	9415
1026	3906	9407
1027	3909	9400
1028	3911	9392
1029	3913	9385
1030	3917	9382
1031	3919	9374
1032	3922	9366
1033	3924	9359
1034	3926	9351
1035	3928	9343
1036	3932	9340
1037	3935	9333
1038	3937	9325
1039	3939	9318
1040	3941	9310
1041	3943	9302
1042	3945	9295
1043	3949	9290
1044	3951	9282
1045	3953	9275
1046	3955	9268
1047	3958	9261
1048	3964	9262
1049	3966	9254
1050	3968	9247
1051	3970	9239
1052	3972	9232
1053	3976	9227
1054	3980	9224
1055	3982	9217
1056	3984	9209
1057	3986	9202
1058	3989	9195
1059	3991	9187
1060	3995	9184
1061	3997	9177
1062	3999	9169
1063	4002	9162
1064	4005	9157
1065	4007	9150
1066	4012	9149
1067	4015	9143
1068	4018	9137
1069	4020	9130
1070	4022	9122
1071	4025	9118
1072	4028	9111
1073	4030	9104
1074	4033	9099
1075	4036	9093
1076	4041	9092
1077	4044	9085
1078	4046	9080
1079	4049	9074
1080	4052	9067
1081	4057	9066
1082	4059	9060
1083	4062	9054
1084	4065	9048
1085	4067	9041
1086	4071	9037
1087	4074	9031
1088	4076	9025
1089	4079	9019
1090	4082	9013
1091	4084	9007
1092	4089	9005
1093	4091	8999
1094	4094	8992
1095	4096	8985
1096	4098	8978
1097	4101	8973
1098	4104	8966
1099	4106	8959
1100	4108	8952
1101	4111	8946
1102	4113	8939
1103	4116	8933
1104	4119	8929
1105	4121	8922
1106	4124	8914
1107	4126	8907
1108	4128	8900
1109	4130	8893
1110	4134	8891
1111	4137	8884
1112	4139	8877
1113	4141	8870
1114	4143	8863
1115	4146	8856
1116	4150	8854
1117	4152	8847
1118	4154	8840
1119	4156	8833
1120	4159	8826
1121	4161	8819
1122	4165	8817
1123	4167	8810
1124	4170	8803
1125	4172	8796
1126	4174	8789
1127	4176	8782
1128	4179	8777
1129	4182	8771
1130	4184	8764
1131	4186	8757
1132	4188	8750
1133	4190	8743
1134	4193	8737
1135	4197	8734
1136	4199	8727
1137	4201	8721
1138	4203	8714
1139	4206	8707
1140	4208	8700
1141	4212	8697
1142	4214	8691
1143	4216	8684
1144	4219	8677
1145	4221	8670
1146	4223	8664
1147	4226	8659
1148	4229	8653
1149	4231	8646
1150	4233	8639
1151	4235	8633
1152	4237	8626
1153	4240	8619
1154	4244	8617
1155	4246	8611
1156	4249	8604
1157	4251	8597
1158	4253	8591
1159	4255	8584
1160	4259	8581
1161	4261	8574
1162	4264	8568
1163	4266	8561
1164	4268	8555
1165	4270	8549
1166	4276	8549
1167	4279	8545
1168	4283	8540
1169	4286	8537
1170	4292	8537
1171	4295	8531
1172	4298	8527
1173	4306	8532
1174	4308	8525
1175	4311	8519
1176	4313	8512
1177	4315	8506
1178	4320	8505
1179	4323	8499
1180	4325	8493
1181	4327	8486
1182	4329	8480
1183	4331	8473
1184	4334	8467
1185	4338	8464
1186	4340	8458
1187	4342	8451
1188	4345	8445
1189	4348	8440
1190	4350	8434
1191	4353	8429
1192	4356	8423
1193	4359	8418
1194	4361	8413
1195	4365	8409
1196	4368	8404
1197	4370	8398
1198	4373	8393
1199	4376	8388
1200	4378	8382
1201	4381	8376
1202	4384	8371
1203	4386	8365
1204	4389	8360
1205	4392	8354
1206	4396	8352
1207	4399	8347
1208	4401	8341
1209	4404	8335
1210	4406	8329
1211	4411	8327
1212	4414	8322
1213	4416	8316
1214	4419	8311
1215	4421	8305
1216	4424	8300
1217	4429	8298
1218	4432	8294
1219	4435	8289
1220	4437	8283
1221	4442	8281
